City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
307,Ust-Maya,RU,2020-07-11 21:45:53,60.42,134.53,65.28,71,67,6.26
308,Suratgarh,IN,2020-07-11 21:45:53,29.32,73.9,94.23,51,0,16.13
309,Castro,BR,2020-07-11 21:45:53,-24.79,-50.01,58.73,86,0,5.77
310,Quatre Cocos,MU,2020-07-11 21:45:53,-20.21,57.76,70.0,73,40,17.22
311,Sant Julia De Loria,AD,2020-07-11 21:45:53,42.46,1.48,66.99,33,66,1.01
312,Muhos,FI,2020-07-11 21:45:53,64.81,25.99,53.6,93,100,5.82
313,Berbera,SO,2020-07-11 21:45:54,10.44,45.01,95.14,39,100,23.33
314,Padang,ID,2020-07-11 21:45:54,-0.95,100.35,77.05,80,96,3.78
315,Iqaluit,CA,2020-07-11 21:45:54,63.75,-68.51,41.0,93,90,4.7
316,Sindor,RU,2020-07-11 21:45:54,62.86,51.89,61.41,69,99,4.0
317,Nome,US,2020-07-11 21:45:54,64.5,-165.41,69.8,37,1,12.75
318,Port Blair,IN,2020-07-11 21:45:54,11.67,92.75,82.09,81,100,10.02
319,Jumla,NP,2020-07-11 21:45:54,29.27,82.18,60.85,69,78,1.83
320,Atar,MR,2020-07-11 21:45:54,20.52,-13.05,92.68,27,0,3.51
321,Orodara,BF,2020-07-11 21:45:54,10.95,-4.93,77.0,88,99,4.7
322,Aklavik,CA,2020-07-11 21:45:55,68.22,-135.01,57.2,50,40,5.82
323,Bezhetsk,RU,2020-07-11 21:45:55,57.79,36.7,56.97,86,89,6.93
324,Acarau,BR,2020-07-11 21:45:55,-2.89,-40.12,77.74,77,7,11.54
325,Lavrentiya,RU,2020-07-11 21:45:55,65.58,-171.0,56.25,48,16,6.2
326,Soyo,AO,2020-07-11 21:41:15,-6.13,12.37,71.69,84,13,6.85
327,Mpulungu,ZM,2020-07-11 21:45:55,-8.76,31.11,75.11,47,0,5.75
328,Marsa Matruh,EG,2020-07-11 21:41:33,31.35,27.25,74.46,80,0,8.37
329,Tokat,TR,2020-07-11 21:45:55,40.42,36.58,51.6,100,3,2.91
330,Ahar,IR,2020-07-11 21:45:55,38.48,47.07,63.88,66,99,6.02
331,Sao Miguel Do Araguaia,BR,2020-07-11 21:45:55,-13.28,-50.16,77.7,50,32,4.41
332,Lota,CL,2020-07-11 21:45:55,-37.08,-73.17,51.8,81,75,8.05
333,Xocali,AZ,2020-07-11 21:45:56,39.91,46.79,69.01,65,84,3.83
334,Isangel,VU,2020-07-11 21:45:56,-19.55,169.27,75.2,69,20,13.87
335,Ilhabela,BR,2020-07-11 21:45:57,-23.78,-45.36,73.9,66,1,4.97
336,Arlit,NE,2020-07-11 21:45:57,18.74,7.39,95.0,22,23,9.13
337,Lakatoro,VU,2020-07-11 21:45:57,-16.1,167.42,80.6,78,40,8.05
338,Marion,US,2020-07-11 21:42:09,39.77,-86.16,84.2,77,90,10.29
339,Maarianhamina,AX,2020-07-11 21:45:57,60.1,19.93,51.8,93,30,2.24
340,Sangueya,GN,2020-07-11 21:45:57,10.7,-14.37,75.0,95,100,9.44
341,Bac Lieu,VN,2020-07-11 21:45:57,9.29,105.72,78.75,85,100,7.56
342,Emerald,AU,2020-07-11 21:45:57,-23.53,148.17,57.2,93,90,4.7
343,Rudbar,AF,2020-07-11 21:45:58,30.15,62.6,83.43,23,0,17.22
344,Ketchikan,US,2020-07-11 21:45:58,55.34,-131.65,57.2,100,90,11.41
345,Ahuimanu,US,2020-07-11 21:45:58,21.44,-157.84,86.0,65,40,16.11
346,Tupik,RU,2020-07-11 21:45:59,54.43,119.93,68.86,62,0,0.34
347,Sinnamary,GF,2020-07-11 21:45:59,5.38,-52.95,80.19,81,15,10.38
348,Buraydah,SA,2020-07-11 21:45:59,26.33,43.98,93.2,28,20,3.36
349,Ormara,PK,2020-07-11 21:45:59,25.21,64.64,84.51,81,100,15.21
350,Gizo,SB,2020-07-11 21:45:59,-8.1,156.84,83.14,73,71,8.16
351,Conde,BR,2020-07-11 21:46:00,-7.26,-34.91,73.4,94,75,8.05
352,Westport,US,2020-07-11 21:44:28,41.14,-73.36,81.0,74,1,9.17
353,Bronnoysund,NO,2020-07-11 21:46:00,65.46,12.2,50.0,81,100,13.87
354,Krasnoselkup,RU,2020-07-11 21:46:00,65.7,82.47,51.42,80,0,7.02
355,Along,IN,2020-07-11 21:46:00,28.17,94.77,73.17,90,100,1.39
356,Ixtapa,MX,2020-07-11 21:42:31,20.7,-105.2,89.6,66,75,12.75
357,Tecoanapa,MX,2020-07-11 21:46:00,16.52,-98.75,83.84,69,95,6.38
358,Ambilobe,MG,2020-07-11 21:46:01,-13.2,49.05,68.85,84,87,3.13
359,Huanuco,PE,2020-07-11 21:46:01,-9.93,-76.24,70.14,49,54,6.71
360,Lakheri,IN,2020-07-11 21:46:01,25.67,76.17,85.14,68,100,13.22
361,Ranong,TH,2020-07-11 21:46:01,9.97,98.63,79.65,82,100,4.81
362,Asyut,EG,2020-07-11 21:46:01,27.18,31.18,85.93,22,0,11.18
363,Black Diamond,US,2020-07-11 21:46:01,47.31,-122.0,69.01,76,100,1.99
364,Biak,ID,2020-07-11 21:46:02,-0.91,122.88,75.81,81,77,6.29
365,Constitucion,CL,2020-07-11 21:46:02,-35.33,-72.42,49.89,70,96,5.73
366,Kloulklubed,PW,2020-07-11 21:46:02,7.04,134.26,83.93,69,86,6.24
367,Xining,CN,2020-07-11 21:46:02,36.62,101.77,48.83,80,1,1.86
368,Pangoa,PE,2020-07-11 21:46:02,-12.12,-73.0,77.22,69,8,2.17
369,Nago,JP,2020-07-11 21:46:02,26.59,127.98,82.4,88,1,7.25
370,Kandrian,PG,2020-07-11 21:46:02,-6.22,149.55,79.92,83,31,8.99
371,Manado,ID,2020-07-11 21:46:03,1.49,124.85,73.4,94,20,2.24
372,Tevaitoa,PF,2020-07-11 21:46:03,-16.78,-151.5,78.75,74,40,17.96
373,Lata,PT,2020-07-11 21:43:46,40.16,-8.33,73.0,82,20,4.7
374,Cetraro,IT,2020-07-11 21:46:03,39.52,15.94,75.99,67,0,2.33
375,San Quintin,MX,2020-07-11 21:46:03,30.48,-115.95,80.65,47,53,13.06
376,Tuatapere,NZ,2020-07-11 21:46:03,-46.13,167.68,46.69,86,66,7.07
377,Vila,PT,2020-07-11 21:46:03,42.03,-8.16,78.8,61,1,6.93
378,Dwarka,IN,2020-07-11 21:46:03,22.24,68.97,84.34,81,97,18.79
379,Skelleftea,SE,2020-07-11 21:46:04,64.75,20.95,51.8,93,92,3.36
380,Bathsheba,BB,2020-07-11 21:46:04,13.22,-59.52,84.2,74,40,17.22
381,Williams Lake,CA,2020-07-11 21:45:26,52.14,-122.14,55.4,71,90,2.24
382,Namatanai,PG,2020-07-11 21:46:05,-3.67,152.43,81.34,80,52,6.76
383,Altay,CN,2020-07-11 21:46:06,47.87,88.12,56.34,71,14,0.96
384,Mimoso Do Sul,BR,2020-07-11 21:46:06,-21.06,-41.37,64.99,87,18,1.59
385,Luanda,AO,2020-07-11 21:42:33,-8.84,13.23,71.6,78,90,6.93
386,Linqiong,CN,2020-07-11 21:46:06,30.42,103.46,75.2,69,100,5.14
387,Narsaq,GL,2020-07-11 21:46:07,60.92,-46.05,55.4,76,23,9.17
388,Nouakchott,MR,2020-07-11 21:42:48,18.09,-15.98,80.6,74,9,12.75
389,Cherskiy,RU,2020-07-11 21:46:08,68.75,161.3,47.68,80,100,12.62
390,Muromtsevo,RU,2020-07-11 21:46:08,56.37,75.24,61.77,85,97,6.46
391,Weston,US,2020-07-11 21:46:08,26.1,-80.4,82.4,69,1,10.29
392,Burns Lake,CA,2020-07-11 21:46:08,54.23,-125.75,61.25,57,94,6.53
393,Port Hueneme,US,2020-07-11 21:46:08,34.15,-119.2,87.01,73,20,10.29
394,Manggar,ID,2020-07-11 21:46:09,-2.88,108.27,79.86,85,51,9.78
395,Stornoway,GB,2020-07-11 21:46:09,58.21,-6.39,54.0,81,97,13.87
396,Filingue,NE,2020-07-11 21:46:09,14.35,3.32,91.9,40,22,6.29
397,Sarh,TD,2020-07-11 21:46:09,9.14,18.39,75.2,88,99,2.75
398,Olinda,BR,2020-07-11 21:46:09,-8.01,-34.86,73.4,94,90,4.7
399,Riyadh,SA,2020-07-11 21:43:04,24.69,46.72,93.2,23,85,4.74
400,Srednekolymsk,RU,2020-07-11 21:46:10,67.45,153.68,65.32,57,0,6.64
401,Mayumba,GA,2020-07-11 21:46:11,-3.43,10.66,72.05,90,50,5.64
402,Udachnyy,RU,2020-07-11 21:46:11,66.42,112.4,53.6,76,24,8.95
403,Jonuta,MX,2020-07-11 21:46:11,18.08,-92.13,90.23,62,92,6.22
404,Chuy,UY,2020-07-11 21:46:12,-33.7,-53.46,44.76,69,23,5.39
405,Port Hedland,AU,2020-07-11 21:46:12,-20.32,118.57,60.8,26,0,10.29
406,Karaton,ID,2020-07-11 21:46:12,-6.34,106.1,78.8,88,20,4.7
407,Faya,SA,2020-07-11 21:46:12,18.39,42.45,77.0,36,68,2.86
408,Minab,IR,2020-07-11 21:46:12,27.15,57.08,91.4,79,40,4.7
409,Turbo,CO,2020-07-11 21:46:12,8.09,-76.73,87.8,66,20,6.93
410,Wajir,KE,2020-07-11 21:46:12,1.75,40.06,77.23,60,76,18.66
411,Winslow,US,2020-07-11 21:41:55,35.02,-110.7,102.2,10,1,5.82
412,Harper,LR,2020-07-11 21:46:12,4.38,-7.72,75.4,76,100,8.37
413,San Cristobal,VE,2020-07-11 21:46:02,7.77,-72.22,86.0,51,40,24.16
414,Jauja,PE,2020-07-11 21:46:13,-11.78,-75.5,57.74,50,58,7.61
415,Oriximina,BR,2020-07-11 21:46:13,-1.77,-55.87,81.54,75,15,5.28
416,Cabedelo,BR,2020-07-11 21:46:13,-6.98,-34.83,73.4,94,75,8.05
417,Imbituba,BR,2020-07-11 21:44:17,-28.24,-48.67,60.8,93,75,4.7
418,Bekhtery,UA,2020-07-11 21:46:13,46.25,32.29,75.0,65,0,3.02
419,Puerto Baquerizo Moreno,EC,2020-07-11 21:46:13,-0.9,-89.6,67.3,83,74,7.96
420,Rosarito,MX,2020-07-11 21:46:14,32.33,-117.03,89.01,54,75,11.41
421,Anori,BR,2020-07-11 21:46:14,-3.77,-61.64,77.95,92,76,1.81
422,Abha,SA,2020-07-11 21:46:14,18.22,42.51,77.0,36,50,4.14
423,California City,US,2020-07-11 21:46:14,35.13,-117.99,108.0,8,1,18.34
424,Hervey Bay,AU,2020-07-11 21:46:14,-25.3,152.85,57.0,94,50,8.01
425,Nazilli,TR,2020-07-11 21:46:16,37.92,28.32,78.53,50,0,2.42
426,Aanekoski,FI,2020-07-11 21:46:16,62.69,25.82,52.0,93,100,4.7
427,Vanavara,RU,2020-07-11 21:46:16,60.34,102.28,52.36,84,23,5.28
428,West Plains,US,2020-07-11 21:46:16,36.73,-91.85,95.0,52,40,8.05
429,Guerrero Negro,MX,2020-07-11 21:46:16,27.98,-114.06,89.87,28,0,16.71
430,Lulea,SE,2020-07-11 21:46:16,65.58,22.15,55.4,87,44,2.24
431,Nabisar,PK,2020-07-11 21:46:16,25.07,69.64,86.43,65,100,22.91
432,Eskisehir,TR,2020-07-11 21:46:16,39.78,30.52,66.2,59,0,10.29
433,Kumano,JP,2020-07-11 21:46:16,34.34,132.59,73.4,83,75,2.24
434,Pangnirtung,CA,2020-07-11 21:46:18,66.15,-65.71,53.01,53,85,2.44
435,Ovalle,CL,2020-07-11 21:44:34,-30.6,-71.2,62.06,62,45,3.38
436,Reading,GB,2020-07-11 21:46:18,51.46,-0.97,57.99,81,4,4.7
437,Madimba,TZ,2020-07-11 21:46:18,-10.4,40.33,71.6,83,20,6.13
438,Koungou,YT,2020-07-11 21:46:18,-12.73,45.2,69.8,88,3,4.7
439,Carutapera,BR,2020-07-11 21:46:18,-1.2,-46.02,78.06,83,60,7.49
440,Sistranda,NO,2020-07-11 21:46:18,63.73,8.83,50.0,87,75,18.34
441,Bonthe,SL,2020-07-11 21:46:19,7.53,-12.51,74.73,92,100,9.17
442,Chara,RU,2020-07-11 21:46:19,56.91,118.26,76.12,45,68,0.49
443,Ayan,RU,2020-07-11 21:46:19,56.45,138.17,51.69,92,100,0.63
444,Nelson Bay,AU,2020-07-11 21:46:19,-32.72,152.15,51.01,100,82,8.05
445,Awjilah,LY,2020-07-11 21:46:20,29.11,21.29,75.61,59,0,11.56
446,Andros Town,BS,2020-07-11 21:46:20,24.7,-77.77,82.67,71,100,12.84
447,Arcachon,FR,2020-07-11 21:46:20,44.59,-1.05,72.0,43,0,8.05
448,Jiangyou,CN,2020-07-11 21:46:20,31.77,104.72,70.39,86,100,0.87
449,Roros,NO,2020-07-11 21:46:20,62.57,11.38,42.8,93,100,2.24
450,Yumen,CN,2020-07-11 21:46:20,40.28,97.2,66.54,37,91,6.89
451,Mahajanga,MG,2020-07-11 21:43:26,-15.72,46.32,77.0,53,20,12.75
452,Purpe,RU,2020-07-11 21:46:20,64.48,76.69,54.0,82,84,7.49
453,Mvuma,ZW,2020-07-11 21:46:20,-19.28,30.53,56.53,38,0,14.54
454,Santa Maria,BR,2020-07-11 21:46:21,-29.68,-53.81,55.47,95,100,5.44
455,Eyl,SO,2020-07-11 21:41:49,7.98,49.82,81.21,67,59,28.74
456,Mocuba,MZ,2020-07-11 21:46:21,-16.84,36.99,64.02,75,0,4.09
457,Barcelos,PT,2020-07-11 21:46:21,41.54,-8.62,75.2,64,20,6.15
458,Chumikan,RU,2020-07-11 21:46:22,54.72,135.31,50.09,94,100,6.24
459,Farias Brito,BR,2020-07-11 21:46:22,-6.93,-39.57,82.4,48,40,4.7
460,Batagay,RU,2020-07-11 21:46:22,67.63,134.63,74.41,32,72,4.9
461,Doha,QA,2020-07-11 21:42:46,25.29,51.53,97.0,71,68,4.7
462,Antofagasta,CL,2020-07-11 21:46:22,-23.65,-70.4,59.0,67,18,10.29
463,Chernyshevskiy,RU,2020-07-11 21:46:23,63.01,112.47,54.79,85,24,5.59
464,Kalmunai,LK,2020-07-11 21:46:23,7.42,81.82,80.71,81,100,6.93
465,Peace River,CA,2020-07-11 21:46:23,56.25,-117.29,66.2,59,90,9.17
466,Byron Bay,AU,2020-07-11 21:44:17,-28.65,153.62,61.0,90,78,5.75
467,Qui Nhon,VN,2020-07-11 21:46:23,13.77,109.23,79.79,78,100,3.74
468,Nabire,ID,2020-07-11 21:46:23,-3.37,135.48,74.62,93,100,2.48
469,Conceicao Das Alagoas,BR,2020-07-11 21:46:23,-19.91,-48.39,77.0,38,8,4.7
470,Naryan-Mar,RU,2020-07-11 21:46:23,67.67,53.09,50.32,83,0,4.41
471,Launceston,AU,2020-07-11 21:46:23,-41.45,147.17,41.0,93,90,9.17
472,Dosso,NE,2020-07-11 21:46:23,13.05,3.19,85.46,54,18,8.99
473,Marsala,IT,2020-07-11 21:46:24,37.8,12.44,77.0,88,0,2.24
474,Pearland,US,2020-07-11 21:41:33,29.56,-95.29,97.0,44,40,6.93
475,Araouane,ML,2020-07-11 21:46:24,18.9,-3.53,95.04,28,33,7.16
476,Camacari,BR,2020-07-11 21:46:24,-12.7,-38.32,73.4,88,75,3.36
477,Kulevcha,UA,2020-07-11 21:46:24,46.03,29.94,71.19,50,0,4.12
478,Khalki,GR,2020-07-11 21:46:24,39.57,22.53,73.99,68,0,0.89
479,Raga,SS,2020-07-11 21:46:24,8.46,25.68,69.4,95,94,3.87
480,Waiouru,NZ,2020-07-11 21:46:24,-39.48,175.67,42.71,78,11,8.81
481,Grabouw,ZA,2020-07-11 21:46:24,-34.15,19.02,50.0,81,20,9.17
482,Samarai,PG,2020-07-11 21:42:47,-10.62,150.67,78.1,89,43,12.97
483,Richards Bay,ZA,2020-07-11 21:46:24,-28.78,32.04,62.4,61,33,21.59
484,Alofi,NU,2020-07-11 21:46:24,-19.06,-169.92,75.2,94,91,14.99
485,Zhigansk,RU,2020-07-11 21:46:25,66.77,123.37,67.39,68,47,20.2
486,Zwedru,LR,2020-07-11 21:46:25,6.07,-8.13,71.06,94,98,3.91
487,Zambezi,ZM,2020-07-11 21:46:25,-13.54,23.1,59.97,34,0,6.38
488,Mahanoro,MG,2020-07-11 21:46:25,-19.9,48.8,68.68,82,60,4.03
489,Porto Novo,BJ,2020-07-11 21:46:25,6.5,2.6,78.8,88,40,9.17
490,Kudahuvadhoo,MV,2020-07-11 21:46:25,2.67,72.89,83.48,76,74,8.88
491,Pecos,US,2020-07-11 21:46:25,31.42,-103.49,109.4,11,1,6.93
492,Novyy Urengoy,RU,2020-07-11 21:46:25,66.08,76.63,53.01,64,10,6.38
493,Belmonte,BR,2020-07-11 21:46:25,-15.86,-38.88,73.4,83,20,3.36
494,Lanzhou,CN,2020-07-11 21:46:25,36.06,103.79,61.0,79,27,1.05
495,Olafsvik,IS,2020-07-11 21:46:26,64.89,-23.71,51.53,90,100,16.53
496,Roald,NO,2020-07-11 21:46:01,62.58,6.13,50.0,87,91,17.22
497,Lagoa,PT,2020-07-11 21:41:28,39.05,-27.98,69.46,85,40,13.87
498,Isiro,CD,2020-07-11 21:46:26,2.77,27.62,67.23,98,100,0.36
499,Jieshi,CN,2020-07-11 21:46:26,22.81,115.83,82.29,86,82,7.67
500,Portobelo,PA,2020-07-11 21:46:26,9.55,-79.65,81.0,83,100,8.01
501,Buluang,PH,2020-07-11 21:46:26,13.31,123.34,77.97,86,100,1.34
502,Okha,RU,2020-07-11 21:46:27,53.57,142.95,54.46,87,98,2.28
503,Micheweni,TZ,2020-07-11 21:46:28,-4.97,39.83,76.82,81,9,12.17
504,Bay City,US,2020-07-11 21:46:28,43.59,-83.89,84.2,35,75,11.41
505,Rawah,IQ,2020-07-11 21:46:28,34.48,41.91,89.33,17,0,9.69
506,Hendek,TR,2020-07-11 21:46:28,40.8,30.75,64.4,100,40,2.04
507,Quba,AZ,2020-07-11 21:46:28,41.36,48.52,71.98,47,83,7.23
508,Carquefou,FR,2020-07-11 21:46:28,47.3,-1.49,68.0,42,29,6.93
509,Curup,ID,2020-07-11 21:46:28,-3.47,102.53,67.1,92,23,2.13
510,Bud,US,2020-07-11 21:46:28,39.45,-86.18,78.8,83,90,12.75
511,Sarab,IR,2020-07-11 21:46:28,38.61,44.99,69.69,60,28,1.59
512,Sayan,PE,2020-07-11 21:46:28,-11.14,-77.19,70.12,40,0,4.94
513,Karratha,AU,2020-07-11 21:46:29,-20.74,116.85,61.5,32,0,19.82
514,Loa Janan,ID,2020-07-11 21:46:29,-0.58,117.09,73.18,98,100,0.96
515,Kamenka,RU,2020-07-11 21:46:29,51.32,42.77,61.0,75,0,3.0
516,Quattro Castella,IT,2020-07-11 21:46:29,44.63,10.47,69.8,94,40,6.93
517,Broken Hill,AU,2020-07-11 21:46:29,-31.95,141.43,37.4,93,40,3.36
518,Flinders,AU,2020-07-11 21:46:29,-34.58,150.86,50.0,92,67,1.01
519,Dalbandin,PK,2020-07-11 21:46:29,28.89,64.41,83.34,17,0,2.44
520,Margate,GB,2020-07-11 21:43:05,51.38,1.39,59.0,71,26,5.46
521,Hamilton,US,2020-07-11 21:45:16,39.18,-84.53,89.01,40,20,10.29
522,Saint Anthony,US,2020-07-11 21:45:23,45.02,-93.22,82.99,45,1,3.36
523,Marsabit,KE,2020-07-11 21:46:29,2.33,37.99,65.95,72,42,22.3
524,Ostrovnoy,RU,2020-07-11 21:46:30,68.05,39.51,52.27,81,46,5.73
525,Sept-Iles,CA,2020-07-11 21:43:36,50.2,-66.38,71.6,73,75,9.17
526,Bambous Virieux,MU,2020-07-11 21:46:30,-20.34,57.76,70.0,73,40,17.22
527,Conceicao Do Araguaia,BR,2020-07-11 21:46:30,-8.26,-49.26,89.6,43,26,2.24
528,Valparaiso,CL,2020-07-11 21:45:01,-33.04,-71.63,59.0,87,75,9.17
529,Blairmore,CA,2020-07-11 21:46:30,49.6,-114.44,77.0,41,1,10.29
530,Inuvik,CA,2020-07-11 21:46:30,68.35,-133.72,59.0,41,40,5.82
531,Zlobin,HR,2020-07-11 21:46:30,45.29,14.65,69.8,60,75,20.8
532,Henties Bay,NA,2020-07-11 21:46:30,-22.12,14.28,55.0,83,0,1.01
533,Maniitsoq,GL,2020-07-11 21:46:31,65.42,-52.9,45.39,74,39,14.52
534,Pathein,MM,2020-07-11 21:46:32,16.78,94.73,80.08,86,66,3.87
535,Aluksne,LV,2020-07-11 21:46:32,57.42,27.05,48.92,98,54,4.29
536,Mastic Beach,US,2020-07-11 21:46:32,40.77,-72.85,77.0,88,90,13.87
537,Te Anau,NZ,2020-07-11 21:46:32,-45.42,167.72,46.33,83,100,3.31
538,Povenets,RU,2020-07-11 21:46:32,62.85,34.83,53.87,90,51,11.86
539,Vyartsilya,RU,2020-07-11 21:46:32,62.18,30.69,51.89,95,51,10.04
540,Hofn,IS,2020-07-11 21:46:32,64.25,-15.21,52.77,80,26,3.71
541,Cooma,AU,2020-07-11 21:46:32,-36.23,149.13,35.6,100,75,5.82
542,Piacabucu,BR,2020-07-11 21:46:32,-10.41,-36.43,74.75,87,54,12.1
543,Viedma,AR,2020-07-11 21:45:22,-40.81,-63.0,44.92,56,74,17.16
544,Derzhavinsk,KZ,2020-07-11 21:46:33,51.1,66.32,74.35,58,0,5.77
545,Malusac,PH,2020-07-11 21:46:33,14.86,120.62,80.01,90,99,3.42
546,Vuktyl,RU,2020-07-11 21:46:33,63.86,57.31,57.78,66,68,5.08
547,Bilma,NE,2020-07-11 21:46:33,18.69,12.92,91.24,30,73,13.22
548,Mathathane,BW,2020-07-11 21:46:33,-22.27,28.75,51.33,40,0,10.67
549,Camabatela,AO,2020-07-11 21:46:33,-8.19,15.38,60.87,76,8,4.9
550,Antalaha,MG,2020-07-11 21:46:33,-14.9,50.28,70.47,86,68,9.1
551,Kosa,RU,2020-07-11 21:46:33,59.94,55.0,56.93,80,9,4.25
552,Old Town,US,2020-07-11 21:46:33,44.93,-68.65,80.01,74,75,16.11
553,Pacifica,US,2020-07-11 21:46:35,37.61,-122.49,75.2,72,1,14.99
554,Baykit,RU,2020-07-11 21:46:35,61.67,96.37,51.04,86,3,3.18
555,Hualmay,PE,2020-07-11 21:46:35,-11.1,-77.61,63.39,72,3,8.55
556,Encruzilhada Do Sul,BR,2020-07-11 21:46:35,-30.54,-52.52,52.41,99,97,2.26
557,Matagami,CA,2020-07-11 21:46:35,49.75,-77.63,69.8,88,75,5.82
558,Chkalovsk,RU,2020-07-11 21:46:12,56.76,43.24,62.6,77,17,4.47
559,Tazovskiy,RU,2020-07-11 21:46:35,67.47,78.7,48.42,77,0,8.5
560,Qinggang,CN,2020-07-11 21:46:36,46.68,126.08,67.44,78,0,6.26
561,Sao Filipe,CV,2020-07-11 21:46:37,14.9,-24.5,74.46,81,24,6.44
562,Kiunga,PG,2020-07-11 21:46:37,-6.12,141.29,73.89,98,99,2.24
563,Smolenka,RU,2020-07-11 21:46:37,52.14,113.5,60.8,93,75,11.18
564,Tau,NO,2020-07-11 21:46:37,59.07,5.9,53.6,81,75,9.17
565,Ngama,TD,2020-07-11 21:46:37,11.78,17.17,79.61,69,80,6.64
566,Hearst,CA,2020-07-11 21:46:37,49.68,-83.67,63.21,63,99,10.22
567,Svetlaya,RU,2020-07-11 21:46:39,46.54,138.33,59.29,81,20,6.76
568,Mersing,MY,2020-07-11 21:46:39,2.43,103.84,73.4,100,68,4.7
569,Storslett,NO,2020-07-11 21:46:39,69.77,21.02,53.92,74,95,7.36
